"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48453001401","Census Tract 14.01, Travis County, Texas","3240","335"
"1400000US48161000100","Census Tract 1, Freestone County, Texas","4787","495"
"1400000US48439105902","Census Tract 1059.02, Tarrant County, Texas","6967","539"
"1400000US48201432901","Census Tract 4329.01, Harris County, Texas","2702","392"
"1400000US48085031408","Census Tract 314.08, Collin County, Texas","3602","216"
"1400000US48307950300","Census Tract 9503, McCulloch County, Texas","5159","191"
"1400000US48039663900","Census Tract 6639, Brazoria County, Texas","2361","223"
"1400000US48441011400","Census Tract 114, Taylor County, Texas","4630","486"
"1400000US48201532300","Census Tract 5323, Harris County, Texas","7429","722"
"1400000US48329010105","Census Tract 101.05, Midland County, Texas","3494","374"
"1400000US48471790101","Census Tract 7901.01, Walker County, Texas","7125","355"
"1400000US48113015204","Census Tract 152.04, Dallas County, Texas","7729","459"
"1400000US48439113908","Census Tract 1139.08, Tarrant County, Texas","5715","440"
"1400000US48201232200","Census Tract 2322, Harris County, Texas","17871","1469"
"1400000US48157674601","Census Tract 6746.01, Fort Bend County, Texas","3628","273"
"1400000US48409010603","Census Tract 106.03, San Patricio County, Texas","2779","215"
"1400000US48029191815","Census Tract 1918.15, Bexar County, Texas","5298","350"
"1400000US48113017804","Census Tract 178.04, Dallas County, Texas","7832","892"
"1400000US48293970300","Census Tract 9703, Limestone County, Texas","2335","256"
"1400000US48309003706","Census Tract 37.06, McLennan County, Texas","11593","696"
"1400000US48157674602","Census Tract 6746.02, Fort Bend County, Texas","9632","661"
"1400000US48469000400","Census Tract 4, Victoria County, Texas","1790","203"
"1400000US48201254100","Census Tract 2541, Harris County, Texas","5375","538"
"1400000US48423001906","Census Tract 19.06, Smith County, Texas","5357","422"
"1400000US48439106600","Census Tract 1066, Tarrant County, Texas","2380","281"
"1400000US48041002002","Census Tract 20.02, Brazos County, Texas","8480","631"
"1400000US48025950100","Census Tract 9501, Bee County, Texas","1762","291"
"1400000US48201533300","Census Tract 5333, Harris County, Texas","6199","668"
"1400000US48355001200","Census Tract 12, Nueces County, Texas","4325","522"
"1400000US48499950602","Census Tract 9506.02, Wood County, Texas","3777","310"
"1400000US48411950100","Census Tract 9501, San Saba County, Texas","2560","210"
"1400000US48201241000","Census Tract 2410, Harris County, Texas","8901","635"
"1400000US48113001503","Census Tract 15.03, Dallas County, Texas","2937","515"
"1400000US48507950200","Census Tract 9502, Zavala County, Texas","1647","436"
"1400000US48061013801","Census Tract 138.01, Cameron County, Texas","2439","318"
"1400000US48129950200","Census Tract 9502, Donley County, Texas","1990","143"
"1400000US48353950500","Census Tract 9505, Nolan County, Texas","2724","182"
"1400000US48441012100","Census Tract 121, Taylor County, Texas","543","374"
"1400000US48347950301","Census Tract 9503.01, Nacogdoches County, Texas","7508","699"
"1400000US48113008400","Census Tract 84, Dallas County, Texas","9233","1018"
"1400000US48029160901","Census Tract 1609.01, Bexar County, Texas","3006","407"
"1400000US48201543002","Census Tract 5430.02, Harris County, Texas","20582","1048"
"1400000US48113005000","Census Tract 50, Dallas County, Texas","3727","514"
"1400000US48485013000","Census Tract 130, Wichita County, Texas","2012","239"
"1400000US48439103500","Census Tract 1035, Tarrant County, Texas","5835","597"
"1400000US48163950100","Census Tract 9501, Frio County, Texas","6722","708"
"1400000US48141000600","Census Tract 6, El Paso County, Texas","4781","480"
"1400000US48355005406","Census Tract 54.06, Nueces County, Texas","3782","350"
"1400000US48051970300","Census Tract 9703, Burleson County, Texas","4450","234"
"1400000US48401950600","Census Tract 9506, Rusk County, Texas","2253","259"
"1400000US48439111102","Census Tract 1111.02, Tarrant County, Texas","5729","409"
"1400000US48029150800","Census Tract 1508, Bexar County, Texas","3025","345"
"1400000US48039661800","Census Tract 6618, Brazoria County, Texas","6163","529"
"1400000US48375012800","Census Tract 128, Potter County, Texas","4673","488"
"1400000US48029172005","Census Tract 1720.05, Bexar County, Texas","11905","914"
"1400000US48355001801","Census Tract 18.01, Nueces County, Texas","5926","540"
"1400000US48409011100","Census Tract 111, San Patricio County, Texas","2861","448"
"1400000US48441012700","Census Tract 127, Taylor County, Texas","7588","794"
"1400000US48029180102","Census Tract 1801.02, Bexar County, Texas","1918","210"
"1400000US48185180200","Census Tract 1802, Grimes County, Texas","7168","618"
"1400000US48113013619","Census Tract 136.19, Dallas County, Texas","5155","289"
"1400000US48113019025","Census Tract 190.25, Dallas County, Texas","4659","249"
"1400000US48141010343","Census Tract 103.43, El Paso County, Texas","6062","556"
"1400000US48085031411","Census Tract 314.11, Collin County, Texas","5637","374"
"1400000US48297950100","Census Tract 9501, Live Oak County, Texas","4782","503"
"1400000US48245010300","Census Tract 103, Jefferson County, Texas","3000","475"
"1400000US48141001400","Census Tract 14, El Paso County, Texas","1819","322"
"1400000US48029121508","Census Tract 1215.08, Bexar County, Texas","4650","483"
"1400000US48209010500","Census Tract 105, Hays County, Texas","4899","538"
"1400000US48201342900","Census Tract 3429, Harris County, Texas","6231","619"
"1400000US48029190800","Census Tract 1908, Bexar County, Texas","1999","173"
"1400000US48201430800","Census Tract 4308, Harris County, Texas","5633","391"
"1400000US48135001000","Census Tract 10, Ector County, Texas","5565","451"
"1400000US48481740300","Census Tract 7403, Wharton County, Texas","1259","267"
"1400000US48167721900","Census Tract 7219, Galveston County, Texas","10807","711"
"1400000US48073950600","Census Tract 9506, Cherokee County, Texas","5636","528"
"1400000US48355002301","Census Tract 23.01, Nueces County, Texas","4414","431"
"1400000US48141003200","Census Tract 32, El Paso County, Texas","2700","393"
"1400000US48201450900","Census Tract 4509, Harris County, Texas","3035","303"
"1400000US48441980000","Census Tract 9800, Taylor County, Texas","0","13"
"1400000US48201551500","Census Tract 5515, Harris County, Texas","8775","1059"
"1400000US48157672302","Census Tract 6723.02, Fort Bend County, Texas","9183","623"
"1400000US48091310801","Census Tract 3108.01, Comal County, Texas","5983","496"
"1400000US48085031807","Census Tract 318.07, Collin County, Texas","4672","367"
"1400000US48375010300","Census Tract 103, Potter County, Texas","1429","258"
"1400000US48113014113","Census Tract 141.13, Dallas County, Texas","5314","598"
"1400000US48113011300","Census Tract 113, Dallas County, Texas","5009","566"
"1400000US48113010000","Census Tract 100, Dallas County, Texas","10437","702"
"1400000US48309002800","Census Tract 28, McLennan County, Texas","4133","319"
"1400000US48027022600","Census Tract 226, Bell County, Texas","4308","487"
"1400000US48085031630","Census Tract 316.30, Collin County, Texas","4602","245"
"1400000US48113018136","Census Tract 181.36, Dallas County, Texas","8101","399"
"1400000US48355000600","Census Tract 6, Nueces County, Texas","6542","662"
"1400000US48491020324","Census Tract 203.24, Williamson County, Texas","10520","660"
"1400000US48491020328","Census Tract 203.28, Williamson County, Texas","7520","517"
"1400000US48029182102","Census Tract 1821.02, Bexar County, Texas","8407","746"
"1400000US48201331900","Census Tract 3319, Harris County, Texas","3665","434"
"1400000US48201452900","Census Tract 4529, Harris County, Texas","4626","493"
"1400000US48141004002","Census Tract 40.02, El Paso County, Texas","9699","708"
"1400000US48245002600","Census Tract 26, Jefferson County, Texas","5681","449"
"1400000US48215020205","Census Tract 202.05, Hidalgo County, Texas","5699","644"
"1400000US48201433003","Census Tract 4330.03, Harris County, Texas","6041","507"
"1400000US48141004318","Census Tract 43.18, El Paso County, Texas","3936","269"
"1400000US48201433202","Census Tract 4332.02, Harris County, Texas","4788","637"
"1400000US48201223001","Census Tract 2230.01, Harris County, Texas","4465","403"
"1400000US48227950700","Census Tract 9507, Howard County, Texas","3887","451"
"1400000US48201520100","Census Tract 5201, Harris County, Texas","1917","245"
"1400000US48245011303","Census Tract 113.03, Jefferson County, Texas","2768","375"
"1400000US48141003602","Census Tract 36.02, El Paso County, Texas","2654","397"
"1400000US48001951000","Census Tract 9510, Anderson County, Texas","6928","628"
"1400000US48439110808","Census Tract 1108.08, Tarrant County, Texas","3614","332"
"1400000US48139061300","Census Tract 613, Ellis County, Texas","3188","286"
"1400000US48203020302","Census Tract 203.02, Harrison County, Texas","3440","457"
"1400000US48113014114","Census Tract 141.14, Dallas County, Texas","3451","289"
"1400000US48241950800","Census Tract 9508, Jasper County, Texas","2499","521"
"1400000US48201321700","Census Tract 3217, Harris County, Texas","3307","286"
"1400000US48167720502","Census Tract 7205.02, Galveston County, Texas","11259","773"
"1400000US48201454301","Census Tract 4543.01, Harris County, Texas","12059","946"
"1400000US48061010302","Census Tract 103.02, Cameron County, Texas","9397","1358"
"1400000US48375012600","Census Tract 126, Potter County, Texas","2709","488"
"1400000US48215020724","Census Tract 207.24, Hidalgo County, Texas","4097","445"
"1400000US48201253400","Census Tract 2534, Harris County, Texas","635","135"
"1400000US48201232800","Census Tract 2328, Harris County, Texas","5691","723"
"1400000US48439123000","Census Tract 1230, Tarrant County, Texas","6021","609"
"1400000US48113000601","Census Tract 6.01, Dallas County, Texas","6146","681"
"1400000US48029121810","Census Tract 1218.10, Bexar County, Texas","4856","387"
"1400000US48005000700","Census Tract 7, Angelina County, Texas","4256","568"
"1400000US48439111405","Census Tract 1114.05, Tarrant County, Texas","2556","388"
"1400000US48479001103","Census Tract 11.03, Webb County, Texas","1641","228"
"1400000US48029160502","Census Tract 1605.02, Bexar County, Texas","4300","455"
"1400000US48201451401","Census Tract 4514.01, Harris County, Texas","3342","390"
"1400000US48201231900","Census Tract 2319, Harris County, Texas","7687","979"
"1400000US48135002503","Census Tract 25.03, Ector County, Texas","6455","561"
"1400000US48121020503","Census Tract 205.03, Denton County, Texas","6544","500"
"1400000US48449950800","Census Tract 9508, Titus County, Texas","4922","354"
"1400000US48265960401","Census Tract 9604.01, Kerr County, Texas","2250","306"
"1400000US48439104100","Census Tract 1041, Tarrant County, Texas","3443","252"
"1400000US48039660602","Census Tract 6606.02, Brazoria County, Texas","42978","2534"
"1400000US48121020107","Census Tract 201.07, Denton County, Texas","7712","340"
"1400000US48041000700","Census Tract 7, Brazos County, Texas","3331","475"
"1400000US48455950400","Census Tract 9504, Trinity County, Texas","4192","459"
"1400000US48491020509","Census Tract 205.09, Williamson County, Texas","7438","450"
"1400000US48201230900","Census Tract 2309, Harris County, Texas","4227","670"
"1400000US48029181818","Census Tract 1818.18, Bexar County, Texas","6229","806"
"1400000US48201413201","Census Tract 4132.01, Harris County, Texas","2701","332"
"1400000US48113012100","Census Tract 121, Dallas County, Texas","6805","460"
"1400000US48439101202","Census Tract 1012.02, Tarrant County, Texas","5060","433"
"1400000US48061012900","Census Tract 129, Cameron County, Texas","4518","666"
"1400000US48463950100","Census Tract 9501, Uvalde County, Texas","3072","537"
"1400000US48215020904","Census Tract 209.04, Hidalgo County, Texas","4825","474"
"1400000US48295950300","Census Tract 9503, Lipscomb County, Texas","1364","139"
"1400000US48113018129","Census Tract 181.29, Dallas County, Texas","5176","326"
"1400000US48201552301","Census Tract 5523.01, Harris County, Texas","4220","289"
"1400000US48141003702","Census Tract 37.02, El Paso County, Texas","4380","433"
"1400000US48201553600","Census Tract 5536, Harris County, Texas","8097","511"
"1400000US48167721100","Census Tract 7211, Galveston County, Texas","12058","709"
"1400000US48439113709","Census Tract 1137.09, Tarrant County, Texas","5203","271"
"1400000US48039662300","Census Tract 6623, Brazoria County, Texas","5211","497"
"1400000US48201542400","Census Tract 5424, Harris County, Texas","12874","1233"
"1400000US48201320500","Census Tract 3205, Harris County, Texas","4585","400"
"1400000US48201552602","Census Tract 5526.02, Harris County, Texas","6964","546"
"1400000US48113013606","Census Tract 136.06, Dallas County, Texas","5842","532"
"1400000US48453001765","Census Tract 17.65, Travis County, Texas","14425","901"
"1400000US48201413000","Census Tract 4130, Harris County, Texas","3921","433"
"1400000US48113011602","Census Tract 116.02, Dallas County, Texas","6907","587"
"1400000US48113018505","Census Tract 185.05, Dallas County, Texas","4507","397"
"1400000US48349970300","Census Tract 9703, Navarro County, Texas","7952","675"
"1400000US48497150500","Census Tract 1505, Wise County, Texas","6262","283"
"1400000US48201542101","Census Tract 5421.01, Harris County, Texas","24020","1371"
"1400000US48491020301","Census Tract 203.01, Williamson County, Texas","7538","542"
"1400000US48361021501","Census Tract 215.01, Orange County, Texas","2268","272"
"1400000US48113017813","Census Tract 178.13, Dallas County, Texas","6896","712"
"1400000US48201432801","Census Tract 4328.01, Harris County, Texas","5059","523"
"1400000US48201222501","Census Tract 2225.01, Harris County, Texas","4136","414"
"1400000US48259970402","Census Tract 9704.02, Kendall County, Texas","7257","542"
"1400000US48499950100","Census Tract 9501, Wood County, Texas","4122","455"
